Date,NOROESTE 3 CO ppm,NOROESTE 3 NO ppb,NOROESTE 3 NO2 ppb,NOROESTE 3 NOX ppb,NOROESTE 3 O3 ppb,NOROESTE 3 PM10 ug/m3,NOROESTE 3 PM2.5 ug/m3,NOROESTE 3 PRS mmhg,NOROESTE 3 RAINF mm/hr,NOROESTE 3 RH %,NOROESTE 3 SO2 ppb,NOROESTE 3 SR KW/m2,NOROESTE 3 TOUT degC,NOROESTE 3 WSR KMPH,NOROESTE 3 WDR DEG
2024-09-20 20:00:00,0.5735,10.85,7.35,17.049999999999997,7.800000000000001,26.666666666666668,5.773999999999999,726.5,10.266666666666667,82.5,5.6452553091713,0.0,26.933333333333337,10.0,90.66666666666669
2024-09-20 21:00:00,0.536,10.5,4.4,13.7,11.3,27.0,5.773999999999999,727.0,5.333333333333334,87.0,5.20976430976431,0.001,26.1,13.7,96.0
2024-09-20 22:00:00,0.557,10.5,4.5,13.8,7.9,14.0,5.773999999999999,727.0,0.4,92.0,5.2948821548821545,0.001,25.6,9.3,85.0
2024-09-20 23:00:00,0.533,11.1,5.55,15.45,7.0,17.0,5.313999999999999,727.0,0.2,91.0,5.1,0.002,25.5,10.2,79.0
2024-09-21 00:00:00,0.54,11.7,6.6,17.1,6.1,14.0,5.313999999999999,727.0,0.0,91.0,5.279999999999999,0.001,25.4,9.4,70.0
2024-09-21 01:00:00,0.538,11.3,6.1,16.3,6.5,22.0,5.542,726.0,0.0,91.0,5.4399999999999995,0.001,25.3,9.8,62.0
2024-09-21 02:00:00,0.544,11.6,6.1,16.6,6.2,13.0,5.627999999999999,726.0,0.0,91.0,5.42,0.001,25.1,8.4,68.0
2024-09-21 03:00:00,0.547,12.1,6.5,17.5,5.4,21.0,5.603999999999999,726.0,0.0,91.0,5.4,0.001,25.0,7.1,66.0
2024-09-21 04:00:00,0.568,12.8,7.6,19.2,4.2,22.0,5.603999999999999,726.0,0.0,91.0,5.4,0.001,24.7,5.5,70.0
2024-09-21 05:00:00,0.577,12.0,6.9,17.7,4.4,31.0,5.773999999999999,727.0,0.0,91.0,5.3,0.004,24.7,5.9,69.0
2024-09-21 06:00:00,0.617,11.7,8.5,22.7,3.7,26.0,5.314,727.0,0.0,90.0,5.24,0.025,24.9,5.5,73.0
2024-09-21 07:00:00,0.56,11.4,4.6,14.9,8.2,35.0,5.313999999999999,727.0,0.0,87.0,5.16,0.186,25.6,8.8,82.0
2024-09-21 08:00:00,0.554,12.6,5.4,16.7,9.7,24.0,5.779999999999999,727.0,0.0,80.0,5.44,0.259,26.8,10.6,69.0
2024-09-21 09:00:00,0.531,11.1,3.9,13.9,14.1,33.0,5.348,727.0,0.0,75.0,4.9,0.469,28.0,11.1,90.0
2024-09-21 10:00:00,0.531,10.7,3.7,13.2,15.7,27.0,5.536,727.0,0.0,71.0,5.323488372093023,0.403,28.9,9.9,87.0
2024-09-21 11:00:00,0.529,11.2,4.4,14.5,18.1,23.0,5.686,727.0,0.0,65.0,5.250063424947146,0.689,30.3,12.0,75.0
2024-09-21 12:00:00,0.55,11.2,4.3,14.3,18.1,27.0,5.774,726.0,0.0,63.0,5.176638477801268,0.479,31.0,12.7,72.0
2024-09-21 13:00:00,0.572,11.6,4.8,15.3,17.6,31.0,5.774,725.0,0.0,61.0,5.176638477801268,0.569,31.4,14.1,67.0
2024-09-21 14:00:00,0.536,10.9,3.9,13.5,18.3,29.0,6.609999999999999,725.0,0.0,58.0,5.176638477801268,0.506,31.9,13.4,78.0
2024-09-21 15:00:00,0.508,11.0,3.9,13.8,18.0,20.0,6.609999999999999,725.0,0.0,56.0,5.84541889483066,0.379,32.1,11.4,86.0
2024-09-21 16:00:00,0.516,10.6,3.7,13.0,16.7,22.0,6.609999999999999,725.0,0.0,59.0,5.51281045751634,0.165,31.6,8.0,93.0
2024-09-21 17:00:00,0.547,10.6,6.1000000000000005,17.566666666666666,12.533333333333331,20.0,5.774,725.3333333333334,0.0,67.0,5.492628726287263,0.0825,30.4,8.2,85.0
2024-09-21 18:00:00,0.578,10.6,8.5,22.133333333333333,8.366666666666667,18.0,5.773999999999999,725.6666666666666,0.0,75.0,5.312402611932708,0.0,29.2,8.4,77.0
2024-09-21 19:00:00,0.5615,10.55,10.9,17.916666666666664,4.2,16.0,5.774,726.0,0.0,75.0,5.343941857600393,0.0,28.0,8.6,69.0
2024-09-21 20:00:00,0.545,10.5,4.4,13.7,10.3,62.0,6.609999999999999,726.0,0.0,76.0,5.431616982836496,0.0,27.8,13.4,83.0
2024-09-21 21:00:00,0.56,10.633333333333333,4.666666666666667,14.1,9.633333333333336,46.666666666666664,5.774,726.3333333333334,0.0,79.0,5.333737373737374,0.0,27.2,12.9,80.0
2024-09-21 22:00:00,0.547,10.766666666666667,4.933333333333334,14.5,8.966666666666667,31.333333333333332,5.313999999999999,726.6666666666666,0.0,81.0,5.278518518518519,0.0,26.6,12.4,77.0
2024-09-21 23:00:00,0.541,10.9,5.2,14.9,8.3,16.0,5.313999999999999,727.0,0.0,83.0,5.4399999999999995,0.0,26.0,11.9,74.0
2024-09-22 00:00:00,0.543,11.7,6.1,16.5,7.1,12.0,5.517999999999999,727.0,0.0,85.0,5.44,0.0,25.7,11.1,71.0
2024-09-22 01:00:00,0.547,11.1,5.1,15.0,7.2,17.0,5.603999999999999,726.0,0.0,86.0,5.42,0.0,25.3,10.3,73.0
2024-09-22 02:00:00,0.557,11.7,5.8,16.3,5.8,14.0,5.603999999999999,726.0,0.0,87.0,5.42,0.0,24.7,9.8,69.0
2024-09-22 03:00:00,0.551,11.7,6.0,16.5,5.6,24.0,5.604,726.0,0.0,89.0,5.4,0.0,24.4,9.8,68.0
2024-09-22 04:00:00,0.56,12.0,6.4,17.3,4.9,21.0,5.604,726.0,0.0,90.0,5.4,0.0,24.2,8.6,64.0
2024-09-22 05:00:00,0.567,13.0,6.4,18.2,4.8,26.0,5.542,726.0,0.0,89.0,5.4,0.004,24.2,7.5,60.0
2024-09-22 06:00:00,0.5579999999999999,12.466666666666669,5.733333333333333,17.0,7.333333333333333,26.0,5.56,726.25,0.0,84.75,5.5200000000000005,0.002,25.1,8.2,64.0
2024-09-22 07:00:00,0.549,11.933333333333334,5.066666666666667,15.8,9.866666666666667,26.0,5.012,726.5,0.0,80.5,5.38,0.0,26.0,8.9,68.0
2024-09-22 08:00:00,0.54,11.4,4.4,14.6,12.4,26.0,5.3759999999999994,726.75,0.0,76.25,5.5200000000000005,0.232,26.9,9.6,72.0
2024-09-22 09:00:00,0.518,11.1,4.0,13.9,13.8,20.0,6.132,727.0,0.0,72.0,5.320370370370371,0.375,27.8,11.1,79.0
2024-09-22 10:00:00,0.521,11.05,3.85,13.7,15.4,16.0,6.0600000000000005,727.0,0.0,67.5,5.120740740740741,0.515,29.200000000000003,9.0,86.0
2024-09-22 11:00:00,0.524,11.0,3.7,13.5,17.0,12.0,5.536,727.0,0.0,63.0,5.1693657505285415,0.655,30.6,6.9,93.0
2024-09-22 12:00:00,0.494,11.1,4.1,14.0,18.0,15.0,5.686,726.0,0.0,61.0,5.1711839323467235,0.513,30.7,10.2,81.0
2024-09-22 13:00:00,0.499,11.1,3.8,13.7,17.5,12.0,5.686,726.0,0.0,58.0,5.174820295983087,0.502,31.4,11.9,71.0
2024-09-22 14:00:00,0.497,11.6,4.3,14.7,16.6,14.0,5.773999999999999,725.0,0.0,55.0,5.0200000000000005,0.575,31.9,13.2,62.0
2024-09-22 15:00:00,0.498,11.5,4.4,14.6,16.1,15.0,5.774,725.0,0.0,54.0,5.239191919191919,0.371,32.0,11.0,65.0
2024-09-22 16:00:00,0.503,11.1,4.5,14.3,14.25,13.5,5.774,725.0,0.0,59.5,5.272592592592593,0.1945,30.8,7.85,80.0
2024-09-22 17:00:00,0.508,10.7,4.6,14.0,12.4,12.0,5.774,725.0,0.0,65.0,5.377355999014536,0.018,29.6,4.7,95.0
2024-09-22 18:00:00,0.5575,12.25,6.8,17.8,9.9,18.0,5.536,725.5,0.0,68.5,5.429419800169282,0.0,28.733333333333334,6.733333333333334,89.0
2024-09-22 19:00:00,0.607,13.8,9.0,21.6,7.4,24.0,5.774,726.0,0.0,72.0,5.388888888888889,0.0,27.866666666666667,8.766666666666667,83.0
2024-09-22 20:00:00,0.527,10.8,6.1,15.6,11.1,41.0,5.313999999999999,727.0,0.0,78.0,5.392592592592593,0.0,27.0,10.8,77.0
2024-09-22 21:00:00,0.527,10.6,5.1,14.4,11.8,18.0,5.313999999999999,727.0,0.0,81.0,5.396296296296296,0.0,26.5,13.3,75.0
2024-09-22 22:00:00,0.503,10.9,4.1,13.8,13.0,15.0,5.517999999999999,727.0,0.0,82.0,5.4,0.0433076923076923,26.1,13.7,77.0
2024-09-22 23:00:00,0.512,10.6,4.0,13.3,13.0,13.0,5.313999999999999,727.0,0.0,84.0,5.5,0.0866153846153846,25.8,13.8,79.0
2024-09-23 00:00:00,0.519,10.6,4.7,14.0,11.1,15.0,5.603999999999999,727.0,0.0,86.0,5.4,0.1299230769230769,25.2,12.7,76.0
2024-09-23 01:00:00,0.515,10.7,5.1,14.6,10.3,13.0,5.3759999999999994,727.0,0.0,86.0,5.4,0.0259846153846153,25.2,11.6,74.0
2024-09-23 02:00:00,0.525,11.0,5.6,15.4,8.9,10.0,5.603999999999999,727.0,0.0,86.0,5.4,0.0006,24.8,7.6,64.0
2024-09-23 03:00:00,0.529,11.2,5.6,15.6,7.6,18.0,5.542,727.0,0.0,90.0,5.4,0.0024,24.1,6.7,65.0
2024-09-23 04:00:00,0.547,13.5,8.3,20.6,5.1,21.0,5.012,727.0,0.0,89.0,5.5,0.0048,24.0,7.2,49.0
2024-09-23 05:00:00,0.555,15.5,9.9,24.2,4.8,35.0,5.012,728.0,0.0,87.0,5.5,0.0086,24.0,7.0,57.0
2024-09-23 06:00:00,0.611,15.8,8.5,23.1,6.5,36.0,4.442,728.0,0.0,86.0,5.5,0.0008,24.6,6.4,72.0
2024-09-23 07:00:00,0.541,11.7,4.6,15.1,9.85,43.0,5.336,728.0,0.0,85.0,5.5,0.433076923076923,25.0,6.1,88.0
2024-09-23 08:00:00,0.518,11.4,4.2,14.3,13.2,15.0,5.528,728.0,0.0,76.0,5.4,0.4763846153846153,27.1,6.3,77.0
2024-09-23 09:00:00,0.499,11.3,4.300000000000001,14.35,16.2,17.5,5.4719999999999995,728.0,0.0,70.5,5.401744186046512,0.5196923076923077,28.1,8.55,79.0
2024-09-23 10:00:00,0.48,11.2,4.4,14.4,19.2,20.0,5.686,728.0,0.0,65.0,5.403488372093023,0.563,29.1,10.8,81.0
2024-09-23 11:00:00,0.474,11.2,4.0,14.0,21.3,13.0,5.685999999999999,728.0,0.0,60.0,5.405232558139535,0.843,30.4,11.0,88.0
2024-09-23 12:00:00,0.478,11.1,3.9,13.8,21.3,30.0,6.128,727.0,0.0,57.0,5.1693657505285415,0.702,30.8,13.6,76.0
2024-09-23 13:00:00,0.487,10.9,3.7,13.4,21.6,14.0,6.128,726.0,0.0,52.0,5.174820295983087,0.782,32.0,12.6,85.0
2024-09-23 14:00:00,0.516,12.2,5.5,16.5,20.2,15.0,6.128,726.0,0.0,52.0,5.24754756871036,0.559,31.9,12.3,48.0
2024-09-23 15:00:00,0.513,12.0,5.8,16.6,20.1,24.0,6.128,726.0,0.0,52.0,5.099228329809725,0.307,31.5,11.6,57.0
2024-09-23 16:00:00,0.544,12.3,8.0,19.2,17.1,29.0,5.773999999999999,726.0,0.0,55.0,5.272592592592593,0.139,30.9,9.4,55.0
2024-09-23 17:00:00,0.591,12.0,12.9,23.8,10.5,34.0,6.128,726.0,0.0,61.0,5.352592592592592,0.01,29.2,6.9,68.0
2024-09-23 18:00:00,0.582,10.4,9.5,18.7,7.1,44.0,6.609999999999999,726.0,0.0,72.0,5.96587903798486,0.0,27.4,1.6,128.0
2024-09-23 19:00:00,0.687,17.4,11.9,28.2,3.6,41.0,5.9879999999999995,727.0,0.0,75.0,5.339565217391304,0.0,26.6,1.8,36.0
2024-09-23 20:00:00,0.755,26.3,15.2,40.2,4.3,102.0,6.816,728.0,0.0,71.0,5.3534988142292494,0.0,26.7,4.4,28.0
2024-09-23 21:00:00,0.589,11.9,10.7,21.4,6.6,99.0,6.1979999999999995,728.0,0.0,75.0,4.991245791245791,0.0,25.9,5.2,86.0
2024-09-23 22:00:00,0.526,9.4,6.8,15.0,9.5,45.0,5.2219999999999995,728.0,0.0,80.0,5.0370642201834865,0.0,25.6,8.9,78.0
2024-09-23 23:00:00,0.543,9.6,6.9,15.3,12.3,16.0,6.127999999999999,727.0,0.0,82.0,5.170995582738702,0.0,25.5,10.5,71.0
2024-09-24 00:00:00,0.559,10.7,8.2,17.7,8.9,17.0,6.127999999999999,727.0,0.0,86.0,5.170995582738701,0.0,24.7,8.3,52.0
2024-09-24 01:00:00,0.522,10.5,7.0,16.2,8.8,39.0,5.313999999999999,727.0,0.0,88.0,4.9799999999999995,0.0,24.0,4.0,46.0
2024-09-24 02:00:00,0.515,10.7,8.6,18.1,6.5,28.0,4.7780000000000005,727.0,0.0,87.0,4.76,0.0,23.5,2.5,68.0
2024-09-24 03:00:00,0.503,10.1,6.3,15.2,5.8,33.0,4.752999999999999,727.0,0.0,88.0,4.88,0.0,23.1,1.1,240.0
2024-09-24 04:00:00,0.563,19.3,10.4,28.5,3.1,20.0,7.119999999999999,727.0,0.0,89.0,4.800000000000001,0.0,22.8,1.1,274.0
2024-09-24 05:00:00,0.654,27.6,9.5,35.9,2.9,50.0,4.548,727.0,0.0,90.0,5.279999999999999,0.012,22.6,1.5,270.0
2024-09-24 06:00:00,0.722,30.3,10.5,39.5,3.9,59.0,7.348000000000001,727.0,0.0,82.0,4.840000000000001,0.141,25.0,4.4,280.0
2024-09-24 07:00:00,0.644,17.8,9.7,26.3,11.1,74.0,7.836,728.0,0.0,71.0,3.86,0.34,27.3,6.5,283.0
2024-09-24 08:00:00,0.553,12.2,6.8,17.8,19.3,45.0,6.2,728.0,0.0,63.0,4.655200000000001,0.528,29.0,5.6,299.0
2024-09-24 09:00:00,0.537,10.8,5.6,15.2,26.5,32.0,7.761999999999999,728.0,0.0,57.0,3.979999999999999,0.678,30.3,4.3,16.0
2024-09-24 10:00:00,0.524,10.2,4.4,13.4,32.0,31.0,8.440000000000001,728.0,0.0,54.0,7.06,0.774,31.0,6.8,83.0
2024-09-24 11:00:00,0.526,10.6,4.4,13.7,37.9,22.0,7.539999999999999,728.0,0.0,51.0,5.9799999999999995,0.82,31.5,8.8,79.0
2024-09-24 12:00:00,0.526,10.5,4.0,13.3,39.5,25.0,7.408,727.0,0.0,46.0,5.060425531914893,0.784,32.1,9.3,98.0
2024-09-24 13:00:00,0.526,10.6,4.1,13.4,35.6,25.0,7.408,726.0,0.0,48.0,4.901702127659575,0.693,32.3,10.2,78.0
2024-09-24 14:00:00,0.522,10.5,4.3,13.6,32.7,17.0,7.408,726.0,0.0,48.0,5.360723126129885,0.521,32.3,9.9,72.0
2024-09-24 15:00:00,0.5385000000000001,11.0,6.1499999999999995,15.95,28.1,16.5,6.609999999999999,726.0,0.0,49.0,5.359808093450146,0.342,31.7,9.45,66.5
2024-09-24 16:00:00,0.555,11.5,8.0,18.3,23.5,16.0,6.609999999999999,726.0,0.0,50.0,5.816211931581144,0.163,31.1,9.0,61.0
2024-09-24 17:00:00,0.571,10.6,8.2,17.6,18.0,22.0,6.609999999999999,726.0,0.0,59.0,5.7370629954109305,0.007,28.9,4.4,95.0
2024-09-24 18:00:00,0.567,10.3,9.7,18.8,11.2,29.0,6.609999999999999,727.0,0.0,71.0,4.9797391304347824,0.0,26.9,1.2,120.0
2024-09-24 19:00:00,0.551,10.0,7.7,16.5,9.3,31.0,7.384,727.0,0.0,73.0,5.251563636363636,0.0,26.4,1.1,145.0
2024-09-24 20:00:00,0.62,10.0,10.7,19.5,5.6,26.0,9.88,727.0,0.0,73.0,4.58,0.0,26.0,1.1,152.0
2024-09-24 21:00:00,0.727,31.7,10.8,41.2,2.8,45.0,7.504,727.0,0.0,76.0,5.62,0.0,25.3,1.1,306.0
2024-09-24 22:00:00,0.653,22.3,11.8,32.9,2.9,81.0,7.338000000000001,727.0,0.0,79.0,5.10852795031056,0.0,24.4,4.1,17.0
2024-09-24 23:00:00,0.649,14.1,10.6,23.5,5.5,62.0,9.452,727.0,0.0,78.0,5.066666666666666,0.0,24.3,3.2,29.0
2024-09-25 00:00:00,0.562,9.9,7.8,16.6,5.9,64.0,7.442,727.0,0.0,83.0,5.72,0.0,23.8,2.6,347.0
2024-09-25 01:00:00,0.536,8.8,6.1,13.7,4.1,36.0,5.462,727.0,0.0,87.0,5.12,0.0,23.1,1.8,241.0
2024-09-25 02:00:00,0.591,13.3,7.5,19.6,2.6,23.0,5.993999999999999,727.0,0.0,89.0,5.619999999999999,0.0,22.6,1.5,237.0
2024-09-25 03:00:00,0.655,19.2,8.8,26.8,2.9,32.0,8.216,727.0,0.0,89.0,5.34,0.0,22.7,1.4,263.0
2024-09-25 04:00:00,0.61,25.5,8.8,33.1,2.8,46.0,7.552,727.0,0.0,89.0,5.54,0.0,22.2,4.0,281.0
2024-09-25 05:00:00,0.712,37.0,9.2,44.9,2.8,52.0,8.922,727.0,0.0,87.0,5.5200000000000005,0.009,22.3,2.4,256.0
2024-09-25 06:00:00,0.776,35.3,11.7,45.6,3.6,72.0,7.101999999999999,727.0,0.0,80.0,4.78,0.137,24.9,5.9,257.0
2024-09-25 07:00:00,0.812,34.1,16.3,49.0,6.7,81.0,8.06,727.0,0.0,74.0,5.16,0.33,27.3,8.7,276.0
2024-09-25 08:00:00,0.683,16.8,13.0,28.7,15.8,108.0,8.646,728.0,0.0,66.0,5.46,0.52,29.2,9.1,287.0
2024-09-25 09:00:00,0.631,11.6,10.3,20.7,28.9,74.0,9.848,728.0,0.0,54.0,4.498297872340425,0.668,31.2,7.4,296.0
2024-09-25 10:00:00,0.572,9.3,5.9,14.0,34.1,63.0,7.952,728.0,0.0,43.0,4.4799999999999995,0.769,33.1,5.5,309.0
2024-09-25 11:00:00,0.543,9.8,4.4,13.0,32.1,30.0,6.192029304029304,727.0,0.0,41.0,4.4,0.821,33.6,6.0,18.0
2024-09-25 12:00:00,0.522,10.3,5.4,14.4,32.4,31.0,7.172,726.0,0.0,42.0,4.94,0.529,33.4,5.5,24.0
2024-09-25 13:00:00,0.539,10.2,4.75,13.7,34.4,24.5,6.349090909090909,726.0,0.0,41.0,5.151428571428571,0.0,34.0,5.2,108.0
2024-09-25 14:00:00,0.531,10.1,4.1,13.0,36.4,18.0,6.164,726.0,0.0,40.0,4.8714814814814815,0.574,34.6,4.9,192.0
2024-09-25 15:00:00,0.537,10.5,4.9,14.2,31.5,23.0,6.127999999999999,725.0,0.0,45.0,4.5600000000000005,0.373,33.5,7.0,16.0
2024-09-25 16:00:00,0.554,10.2,5.3,14.2,30.9,28.0,7.653999999999999,726.0,0.0,53.0,4.880000000000001,0.174,30.3,5.2,91.0
2024-09-25 17:00:00,0.583,10.3,12.1,21.2,17.9,26.0,6.616,726.0,0.0,62.0,4.9781818181818185,0.016,28.8,4.0,94.0
2024-09-25 18:00:00,0.565,9.7,9.6,18.1,11.7,46.0,6.63,726.0,0.0,72.0,6.3994766061349795,0.0,27.0,1.7,201.0
2024-09-25 19:00:00,0.621,9.9,11.5,20.2,8.6,36.0,7.404000000000001,727.0,0.0,72.0,6.063773445347072,0.0,27.0,2.4,149.0
2024-09-25 20:00:00,0.639,9.1,9.5,17.5,11.4,39.0,9.118,727.0,0.0,72.0,6.022866403162055,0.0,26.4,4.3,143.0
2024-09-25 21:00:00,0.702,14.0,13.6,26.5,7.0,38.0,7.458,727.0,0.0,76.0,3.4200000000000004,0.0,25.2,5.5,12.0
2024-09-25 22:00:00,0.649,10.4,13.2,22.4,4.1,65.0,7.779999999999999,727.0,0.0,80.0,4.386666666666667,0.0,24.4,2.0,88.0
2024-09-25 23:00:00,0.614,9.1,10.2,18.1,3.3,57.0,4.732,727.0,0.0,86.0,4.9399999999999995,0.0,23.5,1.9,206.0
2024-09-26 00:00:00,0.626,11.8,11.1,21.6,3.0,38.0,8.24,727.0,0.0,86.0,6.140000000000001,0.0,23.5,1.1,284.0
2024-09-26 01:00:00,0.614,14.6,11.3,24.7,4.0,46.0,6.366,727.0,0.0,81.0,5.74,0.0,24.4,5.0,299.0
2024-09-26 02:00:00,0.601,10.8,11.3,21.0,12.0,46.0,6.872,726.0,0.0,77.0,4.8,0.0,25.0,11.6,271.0
2024-09-26 03:00:00,0.565,8.8,8.2,15.9,19.7,33.0,6.959999999999999,726.0,0.0,77.0,5.24,0.0,24.6,12.7,286.0
2024-09-26 04:00:00,0.569,10.0,9.0,17.8,18.1,30.0,10.63,727.0,0.0,80.0,4.8,0.0,24.0,10.5,287.0
2024-09-26 05:00:00,0.616,10.8,9.5,19.0,25.7,23.0,5.9719999999999995,727.0,0.0,73.0,5.0,0.006,24.3,13.8,300.0
2024-09-26 06:00:00,0.648,11.7,9.9,20.3,31.8,35.0,8.154,728.0,0.0,68.0,3.56,0.073,24.1,16.7,299.0
2024-09-26 07:00:00,0.638,11.3,9.0,19.1,38.3,58.0,7.992,729.0,0.0,65.0,5.0200000000000005,0.128,23.7,18.4,301.0
2024-09-26 08:00:00,0.634,11.5,8.1,18.4,38.9,67.0,6.622,729.0,0.0,64.0,4.973142857142857,0.33,24.4,16.3,300.0
2024-09-26 09:00:00,0.619,12.2,7.5,18.5,43.2,57.0,8.792,729.0,0.0,56.0,4.779999999999999,0.67,26.5,16.0,305.0
2024-09-26 10:00:00,0.615,11.8,7.3,17.9,46.2,38.0,10.734,729.0,0.0,53.0,4.82,0.766,27.8,15.6,304.0
2024-09-26 11:00:00,0.616,11.4,6.6,16.8,48.3,42.0,7.294,728.0,0.0,50.0,4.880000000000001,0.799,28.9,15.4,302.0
2024-09-26 12:00:00,0.605,11.1,6.4,16.3,49.5,40.0,11.31,727.0,0.0,48.0,4.880000000000001,0.782,29.9,13.5,305.0
2024-09-26 13:00:00,0.62,11.2,6.4,16.5,49.5,38.0,6.894,727.0,0.0,44.0,4.822285714285715,0.701,30.9,12.5,314.0
2024-09-26 14:00:00,0.614,11.3,6.9,17.1,47.9,39.0,8.102,726.0,0.0,41.0,4.944571428571429,0.564,31.2,12.5,316.0
2024-09-26 15:00:00,0.648,13.1,9.9,21.8,43.0,40.0,7.496545454545455,726.0,0.0,39.0,5.159999999999999,0.383,31.5,10.3,307.0
2024-09-26 16:00:00,0.632,11.4,10.2,20.3,41.3,32.0,7.33474025974026,726.0,0.0,40.0,4.54,0.166,30.8,8.4,307.0
2024-09-26 17:00:00,0.761,12.7,27.0,38.4,19.0,40.0,6.5920000000000005,726.0,0.0,48.0,4.881481481481481,0.014,28.4,4.8,287.0
2024-09-26 18:00:00,0.769,10.3,21.2,30.3,15.3,107.0,6.848000000000001,727.0,0.0,60.0,5.101481481481481,0.0,25.7,2.9,190.0
2024-09-26 19:00:00,0.691,9.6,11.9,20.2,21.3,65.0,6.5920000000000005,728.0,0.0,64.0,5.013142857142857,0.0,24.4,3.6,200.0
2024-09-26 20:00:00,0.706,9.9,18.5,27.2,11.6,39.0,6.816,728.0,0.0,67.0,4.675428571428571,0.0,23.1,6.3,211.0
2024-09-26 21:00:00,0.751,10.5,21.6,30.9,11.0,38.0,7.132,728.0,0.0,64.0,3.640000000000001,0.0,22.7,4.9,233.0
2024-09-26 22:00:00,0.826,17.2,26.4,42.2,4.9,35.0,8.038,728.0,0.0,66.0,5.035428571428572,0.0,22.2,4.7,292.0
2024-09-26 23:00:00,0.75,11.9,23.4,34.1,7.5,78.0,9.624,728.0,0.0,69.0,4.8,0.0,21.2,4.8,272.0
2024-09-27 00:00:00,0.736,11.7,19.7,30.2,4.8,64.0,8.356,727.0,0.0,75.0,5.220000000000001,0.0,20.2,3.9,271.0
2024-09-27 01:00:00,0.721,15.5,17.1,31.4,3.1,53.0,8.244,727.0,0.0,79.0,4.4,0.0,19.5,1.8,280.0
2024-09-27 02:00:00,0.665,12.8,18.6,30.3,4.8,61.0,6.758,727.0,0.0,79.0,5.0200000000000005,0.0,19.3,5.4,290.0
2024-09-27 03:00:00,0.709,14.8,19.3,32.9,3.5,69.0,8.322,727.0,0.0,81.0,6.0600000000000005,0.0,18.8,4.0,275.0
2024-09-27 04:00:00,0.747,16.4,21.6,36.8,3.2,55.0,9.202,727.0,0.0,79.0,5.62,0.0,19.0,6.9,271.0
2024-09-27 05:00:00,0.838,34.3,17.6,50.4,2.8,52.0,7.572,728.0,0.0,82.0,5.659999999999999,0.004,18.4,5.0,257.0
2024-09-27 06:00:00,0.867,31.9,19.4,49.8,4.7,77.0,8.144,728.0,0.0,77.0,4.459999999999999,0.078,19.1,4.8,277.0
2024-09-27 07:00:00,0.824,22.9,18.8,40.4,11.8,100.0,7.710000000000001,728.0,0.0,64.0,4.96,0.32,23.0,6.8,285.0
2024-09-27 08:00:00,0.788,17.6,18.3,34.7,17.4,84.0,8.06,729.0,0.0,58.0,5.24,0.364,24.9,5.6,303.0
2024-09-27 09:00:00,0.731,13.1,15.3,27.3,33.1,88.0,10.842,729.0,0.0,46.0,5.4,0.608,28.6,2.5,312.0
2024-09-27 10:00:00,0.678,11.8,15.5,26.1,45.1,70.0,10.746,728.0,0.0,41.0,6.411428571428571,0.659,29.0,5.1,95.0
2024-09-27 11:00:00,0.645,10.0,8.8,17.6,56.8,33.0,10.876,728.0,0.0,38.0,5.1000000000000005,0.846,30.2,5.9,74.0
2024-09-27 12:00:00,0.634,10.0,6.6,15.3,68.1,23.0,10.526,727.0,0.0,37.0,5.040000000000001,0.598,30.2,6.1,75.0
2024-09-27 13:00:00,0.631,9.8,6.4,14.9,75.3,27.0,10.436,726.0,0.0,37.0,5.0681355932203385,0.666,31.0,4.5,100.0
2024-09-27 14:00:00,0.627,9.7,6.1,14.6,111.7,36.0,10.81,726.0,0.0,39.0,5.234285714285714,0.391,30.3,5.5,91.0
2024-09-27 15:00:00,0.627,9.9,6.2,14.9,71.5,38.0,8.232545454545455,726.0,0.0,39.0,4.219444444444445,0.341,30.3,5.5,94.0
2024-09-27 16:00:00,0.627,9.7,7.3,15.8,57.8,43.0,9.974,726.0,0.0,45.0,4.9799999999999995,0.16,29.2,4.0,109.0
2024-09-27 17:00:00,0.644,9.4,8.8,16.9,38.2,47.0,9.496,727.0,0.0,57.0,4.859999999999999,0.011,26.7,1.2,111.0
2024-09-27 18:00:00,0.686,9.2,15.5,23.5,26.8,53.0,9.36,727.0,0.0,62.0,4.045714285714285,0.0,24.4,1.1,119.0
2024-09-27 19:00:00,0.699,8.9,12.2,19.9,16.9,66.0,9.71,728.0,0.0,66.0,4.14,0.0,23.3,1.1,233.0
2024-09-27 20:00:00,0.742,14.4,13.3,26.4,4.9,61.0,9.292,728.0,0.0,73.0,5.960000000000001,0.0,22.4,1.1,324.0
2024-09-27 21:00:00,0.803,18.1,14.8,31.6,3.2,76.0,9.09,728.0,0.0,78.0,5.784285714285715,0.0,21.1,1.7,275.0
2024-09-27 22:00:00,0.942,27.3,17.9,43.9,3.0,91.0,10.388,728.0,0.0,79.0,4.9,0.0,20.6,2.3,261.0
2024-09-27 23:00:00,0.932,20.3,18.2,37.3,2.7,96.0,7.994,728.0,0.0,84.0,4.6,0.0,19.7,5.1,242.0
2024-09-28 00:00:00,0.85,25.8,21.8,46.2,2.7,80.0,9.088,728.0,0.0,84.0,4.8,0.0,19.7,5.7,252.0
2024-09-28 01:00:00,0.808,20.7,25.3,44.6,2.8,62.0,9.744,728.0,0.0,80.0,5.640000000000001,0.0,19.8,5.9,270.0
