Date,SUROESTE CO ppm,SUROESTE NO ppb,SUROESTE NO2 ppb,SUROESTE NOX ppb,SUROESTE O3 ppb,SUROESTE PM10 ug/m3,SUROESTE PM2.5 ug/m3,SUROESTE PRS mmhg,SUROESTE RAINF mm/hr,SUROESTE RH %,SUROESTE SO2 ppb,SUROESTE SR Kw/m2,SUROESTE TOUT degC,SUROESTE WSR KMPH,SUROESTE WDV DEG
2024-09-05 00:00:00,0.33,1.9,4.3,6.3,26.0,25.0,7.0,722.6,0.0,88.0,3.3,0.001,24.23,7.2,313.0
2024-09-05 01:00:00,0.3,1.7,4.4,6.1,24.0,24.0,7.0,722.3,0.0,87.0,3.1399999999999997,0.001,24.24,7.9,333.0
2024-09-05 02:00:00,0.31,1.8,5.3,7.0,19.0,29.0,8.0,722.3,0.0,87.0,1.7599999999999998,0.001,24.35,7.2,347.0
2024-09-05 03:00:00,0.3,1.7,3.2,4.9,27.0,33.0,5.0,722.3,0.0,85.0,3.6,0.001,24.22,7.1,346.0
2024-09-05 04:00:00,0.29,1.7,3.7,5.4,29.0,31.0,4.0,722.5,0.0,85.0,3.1399999999999997,0.001,24.38,7.3,332.0
2024-09-05 05:00:00,0.34,1.9,4.2,6.2,23.0,29.0,4.0,722.6,0.0,85.0,3.6,0.004,24.23,7.4,331.0
2024-09-05 06:00:00,0.63,7.8,6.4,14.2,26.0,27.0,5.0,722.7,0.0,86.0,2.7,0.036,24.27,6.7,315.0
2024-09-05 07:00:00,0.4,2.8,4.5,7.3,24.0,26.0,4.0,722.9,0.0,83.0,4.779999999999999,0.044,24.7,7.5,332.0
2024-09-05 08:00:00,0.45,3.3,4.1,7.4,29.0,25.0,8.0,722.9,0.0,80.0,2.3600000000000003,0.12,25.56,8.7,321.0
2024-09-05 09:00:00,0.46,3.8,5.0,8.7,26.0,32.0,9.0,723.0,0.0,78.0,1.64,0.098,26.06,8.9,318.0
2024-09-05 10:00:00,0.5,4.4,4.7,9.2,43.0,41.0,10.0,723.0,0.0,80.0,3.38,0.276,26.1,9.0,314.0
2024-09-05 11:00:00,0.41,3.1,3.7,6.7,35.0,40.0,11.0,722.9,0.0,78.0,3.82,0.183,26.51,11.5,321.0
2024-09-05 12:00:00,0.45,3.6,4.6,8.2,31.0,37.0,8.0,722.9,0.0,83.0,2.9199999999999995,0.103,24.85,9.8,320.0
2024-09-05 13:00:00,0.67,6.5,8.2,14.7,26.0,42.0,12.0,722.7,0.0,79.0,1.84,0.162,25.78,10.9,298.0
2024-09-05 14:00:00,0.59,4.7,7.1,11.8,31.0,50.0,14.0,722.6,0.0,69.0,2.72,0.156,27.26,11.0,304.0
2024-09-05 15:00:00,0.53,4.8,6.4,11.2,30.0,56.0,13.0,722.4,0.0,59.0,2.24,0.223,29.24,9.0,297.0
2024-09-05 16:00:00,0.6,5.2,8.8,14.0,24.0,59.0,15.0,722.4,0.0,59.0,3.94,0.075,29.12,7.7,308.0
2024-09-05 17:00:00,0.78,7.6,10.7,18.3,25.0,67.0,15.0,722.6,0.0,73.0,3.4200000000000004,0.012,26.1,9.8,306.0
2024-09-05 18:00:00,0.98,12.4,11.7,24.1,16.0,65.0,17.0,722.7,0.0,76.0,2.5599999999999996,0.001,25.43,6.2,304.0
2024-09-05 19:00:00,0.97,14.8,12.2,27.0,19.0,54.0,17.0,722.8,0.0,77.0,2.1399999999999997,0.001,25.39,4.7,298.0
2024-09-05 20:00:00,0.74,7.0,9.5,16.6,12.0,53.0,19.0,722.8,0.0,75.0,4.5200000000000005,0.001,25.7,5.9,322.0
2024-09-05 21:00:00,0.56,3.5,10.2,13.7,20.0,57.0,17.0,722.9,0.0,78.0,3.3400000000000007,0.001,25.0,7.6,330.0
2024-09-05 22:00:00,0.55,4.6,8.4,13.0,22.0,56.0,14.0,722.8,0.0,85.0,4.2,0.001,24.08,8.3,289.0
2024-09-05 23:00:00,0.51,3.0,7.9,10.9,21.0,46.0,14.0,722.7,0.0,83.0,3.28,0.001,24.49,7.2,308.0
2024-09-06 00:00:00,0.38,1.9,4.8,6.7,24.0,34.0,11.0,722.6,0.0,79.0,4.1,0.001,24.98,7.8,308.0
2024-09-06 01:00:00,0.34,1.8,4.2,6.0,26.0,31.0,11.0,722.5,0.0,79.0,3.76,0.001,24.72,6.4,317.0
2024-09-06 02:00:00,0.33,1.7,3.5,5.2,25.0,34.0,10.0,722.4,0.0,79.0,3.74,0.001,24.51,5.9,316.0
2024-09-06 03:00:00,0.35,2.2,4.9,7.2,23.0,37.0,11.0,722.4,0.0,76.0,3.7400000000000007,0.001,24.83,7.0,310.0
2024-09-06 04:00:00,0.36,2.9,5.8,8.6,22.0,38.0,12.0,722.5,0.0,76.0,3.8,0.001,24.9,6.3,318.0
2024-09-06 05:00:00,0.46,5.0,7.9,13.0,16.0,47.0,16.0,722.7,0.0,77.0,3.7,0.005,24.74,7.2,318.0
2024-09-06 06:00:00,0.62,8.9,8.9,17.9,17.0,54.0,20.0,722.8,0.0,76.0,4.0,0.028,25.36,8.4,317.0
2024-09-06 07:00:00,0.5,5.7,6.4,12.1,27.0,62.0,15.0,723.0,0.0,77.0,2.34,0.058,25.46,9.0,346.0
2024-09-06 08:00:00,0.48,5.5,5.2,10.7,28.0,56.0,9.0,723.1,0.0,85.0,2.9,0.153,24.16,9.4,317.0
2024-09-06 09:00:00,0.52,5.4,5.2,10.5,37.0,39.0,12.0,723.2,0.0,76.0,4.7,0.346,26.93,9.6,301.0
2024-09-06 10:00:00,0.34,2.4,2.7,5.1,38.0,36.0,12.0,723.1,0.0,69.0,3.4200000000000004,0.383,28.32,9.1,331.0
2024-09-06 11:00:00,0.57,5.3,6.7,12.0,31.0,45.0,16.0,722.9,0.0,67.0,3.26,0.328,28.64,9.4,301.0
2024-09-06 12:00:00,0.54,5.1,6.2,11.4,36.0,63.0,17.0,722.6,0.0,60.0,3.3,0.507,30.29,10.8,303.0
2024-09-06 13:00:00,0.42,3.3,4.6,7.8,51.0,64.0,15.0,722.3,0.0,61.0,3.3200000000000003,0.197,29.5,8.2,328.0
2024-09-06 14:00:00,0.42,3.1,4.2,7.3,34.0,62.0,17.0,722.2,0.0,57.0,3.14,0.188,30.48,7.4,334.0
2024-09-06 15:00:00,0.44,3.6,5.0,8.6,38.0,62.0,15.0,722.1,0.0,54.0,2.64,0.1,30.61,6.6,325.0
2024-09-06 16:00:00,0.72,6.6,9.4,16.0,29.0,56.0,17.0,722.1,0.0,60.0,3.72,0.054,28.85,7.3,281.0
2024-09-06 17:00:00,0.58,4.9,7.3,12.1,25.0,78.0,13.0,722.2,0.0,66.0,2.264,0.019,26.41,10.2,276.0
2024-09-06 18:00:00,1.02,10.7,11.5,22.2,25.0,79.0,21.0,722.3,0.0,68.0,2.54,0.0,26.43,4.7,281.0
2024-09-06 19:00:00,1.47,21.0,12.4,33.4,15.0,104.0,32.0,722.4,0.0,71.0,3.3800000000000003,0.0,26.63,5.6,312.0
2024-09-06 20:00:00,1.08,16.1,12.3,28.4,11.0,134.0,28.0,722.5,0.0,66.0,3.74,0.0,27.1,7.0,306.0
2024-09-06 21:00:00,0.58,4.1,9.8,13.8,16.0,111.0,22.0,722.5,0.0,65.0,3.76,0.0,27.11,7.9,309.0
2024-09-06 22:00:00,0.55,4.7,10.5,15.2,20.0,155.0,22.0,722.6,0.0,67.0,3.8,0.0,26.59,5.5,339.0
2024-09-06 23:00:00,0.57,5.5,10.6,16.1,15.0,164.0,24.0,722.6,0.0,69.0,3.62,0.0,26.31,6.6,313.0
2024-09-07 00:00:00,0.41,1.9,5.9,7.8,25.0,74.0,17.0,722.4,0.0,69.0,4.0600000000000005,0.0,25.88,6.4,320.0
2024-09-07 01:00:00,0.38,1.8,4.5,6.3,28.0,54.0,17.0,722.3,0.0,70.0,3.78,0.0,25.52,6.3,316.0
2024-09-07 02:00:00,0.33,1.8,5.3,7.1,26.0,46.0,16.0,722.3,0.0,70.0,3.76,0.0,25.66,6.5,316.0
2024-09-07 03:00:00,0.31,2.9000000000000004,4.0,5.8,27.0,48.0,17.0,722.2,0.0,72.0,3.84,0.0,25.12,7.4,322.0
2024-09-07 04:00:00,0.39,4.0,7.8,11.8,17.0,51.0,18.0,722.3,0.0,73.0,3.7,0.0,24.85,8.1,313.0
2024-09-07 05:00:00,0.39,2.7,7.9,10.7,17.0,56.0,19.0,722.6,0.0,73.0,3.0,0.011,24.88,9.2,318.0
2024-09-07 06:00:00,0.31,2.3,4.3,6.7,28.0,58.0,13.0,722.8,0.0,68.0,2.6399999999999997,0.102,25.66,11.5,333.0
2024-09-07 07:00:00,0.26,2.0,2.2,4.3,37.0,46.0,9.0,722.9,0.0,61.0,3.46,0.29,26.52,14.0,341.0
2024-09-07 08:00:00,0.27,2.1,2.4,4.5,40.0,39.0,8.0,722.9,0.0,57.0,3.72,0.399,27.16,15.5,329.0
2024-09-07 09:00:00,0.23,1.9,2.4,4.3,47.0,43.0,7.0,722.9,0.0,48.0,4.720000000000001,0.489,28.18,15.8,332.0
2024-09-07 10:00:00,0.23,1.8,2.0,3.9,53.0,41.0,9.0,722.9,0.0,45.0,4.1,0.54,29.15,14.4,342.0
2024-09-07 11:00:00,0.23,1.8,1.4,3.2,55.0,45.0,10.0,722.8,0.0,44.0,3.16,0.554,29.81,14.2,346.0
2024-09-07 12:00:00,0.21,1.7833333333333334,1.3,3.1,55.0,50.0,10.0,722.6,0.0,41.0,3.5599999999999996,0.531,30.63,12.4,345.0
2024-09-07 13:00:00,0.22,1.7666666666666666,1.4,3.2,57.0,48.0,10.5,722.3,0.0,42.0,3.0599999999999996,0.471,31.18,11.7,350.0
2024-09-07 14:00:00,0.22,1.75,1.5,3.3,56.0,47.0,11.0,722.2,0.0,40.0,4.4799999999999995,0.386,31.61,10.2,359.0
2024-09-07 15:00:00,0.23,1.7333333333333334,2.1,4.0,53.0,46.0,11.0,722.2,0.0,41.0,2.8400000000000003,0.127,31.13,8.0,349.0
2024-09-07 16:00:00,0.29,1.7166666666666666,3.1,4.9,50.0,43.0,12.0,722.1,0.0,44.0,2.52,0.046,30.15,7.3,6.0
2024-09-07 17:00:00,0.32,1.7,3.9,5.7,46.0,40.0,16.0,722.1,0.0,48.0,2.58,0.01,29.38,7.1,359.0
2024-09-07 18:00:00,0.33,1.7,4.5,6.2,42.0,39.0,17.0,722.2,0.0,52.0,2.44,0.0,28.72,7.8,3.0
2024-09-07 19:00:00,0.41,1.8,6.0,7.9,34.0,47.0,19.0,722.3,0.0,56.0,2.22,0.0,27.86,7.5,326.0
2024-09-07 20:00:00,0.4,2.1,6.1,8.2,32.0,55.0,19.0,722.7,0.0,57.0,3.3600000000000003,0.0,27.14,9.5,317.0
2024-09-07 21:00:00,0.46,2.7,7.7,10.4,34.0,65.0,18.0,722.7,0.0,59.0,3.62,0.0,26.83,7.3,310.0
2024-09-07 22:00:00,0.37,1.7,4.2,6.0,40.0,60.0,16.0,722.7,0.0,61.0,5.056,0.0,26.42,7.0,320.0
2024-09-07 23:00:00,0.4,1.7,5.1,6.8,35.0,52.0,16.0,722.6,0.0,63.0,1.94,0.0,25.86,6.3,325.0
2024-09-08 00:00:00,0.45,1.6666666666666667,6.6,8.3,29.0,52.0,17.0,722.6,0.0,66.0,1.7600000000000002,0.0,25.22,6.2,328.0
2024-09-08 01:00:00,0.41,1.6333333333333333,6.3,7.9,27.0,53.0,18.0,722.5,0.0,64.0,3.44,0.0,25.46,5.9,344.0
2024-09-08 02:00:00,0.27,1.6,3.5,5.1,35.0,45.0,14.0,722.5,0.0,62.0,1.36,0.0,24.79,6.7,338.0
2024-09-08 03:00:00,0.29,1.8,4.7,6.4,30.0,38.0,18.0,722.7,0.0,61.0,3.22,0.0,23.91,6.6,307.0
2024-09-08 04:00:00,0.24,1.6,2.5,4.0,40.0,47.0,17.0,722.7,0.0,53.0,4.1,0.0,23.67,7.9,340.0
2024-09-08 05:00:00,0.24,1.8,2.9,4.7,43.0,51.0,16.0,723.0,0.0,48.0,3.76,0.014,23.37,7.5,335.0
2024-09-08 06:00:00,0.35,1.85,6.9,10.3,33.0,58.0,21.0,723.3,0.0,48.0,3.78,0.126,23.84,6.9,313.0
2024-09-08 07:00:00,0.26,1.9,2.5,4.4,47.0,58.0,15.0,723.3,0.0,44.0,3.26,0.265,25.42,8.1,340.0
2024-09-08 08:00:00,0.24,1.8,1.7,3.4,54.0,48.0,14.0,723.3,0.0,39.0,3.24,0.388,26.47,9.9,341.0
2024-09-08 09:00:00,0.22,1.7,1.3,3.0,59.0,49.0,13.0,723.0,0.0,37.0,3.5200000000000005,0.49,27.43,10.9,347.0
2024-09-08 10:00:00,0.23,1.7,1.4,3.1,61.0,58.0,14.0,722.8,0.0,36.0,3.2,0.543,28.77,10.7,348.0
2024-09-08 11:00:00,0.22,1.75,1.4,3.2,59.0,65.0,16.0,722.7,0.0,36.0,2.84,0.559,29.4,12.6,359.0
2024-09-08 12:00:00,0.21,1.8,1.5,3.3,58.0,64.0,15.0,722.5,0.0,36.0,3.0599999999999996,0.533,29.67,14.4,9.0
2024-09-08 13:00:00,0.2,1.7,1.3,3.0,58.0,60.0,14.0,722.3,0.0,37.0,2.66,0.464,29.55,14.7,16.0
2024-09-08 14:00:00,0.23,1.7,1.3,3.0,59.0,51.0,14.0,722.2,0.0,36.0,3.64,0.37,29.6,14.5,18.0
2024-09-08 15:00:00,0.21,1.65,1.4,3.1,59.0,39.0,14.666666666666666,722.1,0.0,36.0,2.76,0.23,29.58,13.2,15.0
2024-09-08 16:00:00,0.22,1.6,1.4,3.0,59.0,39.0,15.333333333333334,722.1,0.0,36.0,2.86,0.032,29.05,12.4,21.0
2024-09-08 17:00:00,0.25,1.6,2.2,3.8,56.0,38.0,16.0,722.2,0.0,38.0,2.86,0.014,28.05,7.8,14.0
2024-09-08 18:00:00,0.37,2.0,5.1,7.1,46.0,34.0,22.0,722.6,0.0,41.0,3.04,0.0,26.9,4.3,334.0
2024-09-08 19:00:00,0.77,7.8,13.7,21.4,22.0,48.0,33.0,722.8,0.0,42.0,3.0,0.0,26.66,3.7,289.0
2024-09-08 20:00:00,1.16,7.3,14.8,31.3,15.0,81.0,44.0,722.9,0.0,46.0,2.9200000000000004,0.0,25.99,3.2,275.0
2024-09-08 21:00:00,0.84,6.8,12.0,18.8,18.0,115.0,42.0,722.9,0.0,50.0,2.94,0.0,24.92,4.9,320.0
2024-09-08 22:00:00,0.54,3.8,9.7,13.4,24.0,106.0,27.0,722.9,0.0,49.0,3.16,0.0,24.51,5.6,314.0
2024-09-08 23:00:00,0.51,2.5,9.4,11.9,23.0,75.0,25.0,722.8,0.0,51.0,3.16,0.0,24.01,6.6,312.0
2024-09-09 00:00:00,0.45,1.7,8.1,9.8,25.0,76.0,46.0,722.6,0.0,53.0,4.18,0.0,23.32,5.4,321.0
2024-09-09 01:00:00,0.42,2.1,10.9,13.0,17.0,75.0,33.0,722.6,0.0,57.0,6.220000000000001,0.0,22.47,4.9,342.0
2024-09-09 02:00:00,0.43,3.1,11.8,14.9,15.0,76.0,29.0,722.7,0.0,58.0,2.34,0.0,22.17,6.3,298.0
2024-09-09 03:00:00,0.38,3.8,11.0,14.7,19.0,73.0,24.0,722.7,0.0,56.0,3.54,0.0,22.38,6.9,299.0
2024-09-09 04:00:00,0.34,1.9,7.9,9.7,24.0,64.0,24.0,722.8,0.0,59.0,3.6599999999999993,0.0,21.66,5.9,321.0
2024-09-09 05:00:00,0.51,9.4,11.8,21.2,13.0,71.0,33.0,722.9,0.0,61.0,4.0,0.008,21.34,7.4,314.0
2024-09-09 06:00:00,0.52,4.6,8.6,13.2,26.0,95.0,22.0,723.0,0.0,55.0,4.82,0.108,22.69,7.5,321.0
2024-09-09 07:00:00,0.36,2.9,5.1,8.0,40.0,88.0,19.0,723.2,0.0,46.0,0.7303797468354429,0.28,24.87,8.6,329.0
2024-09-09 08:00:00,0.32,2.4,3.5,5.9,48.0,69.0,15.0,723.2,0.0,41.0,0.7202531645569619,0.387,26.04,10.7,339.0
2024-09-09 09:00:00,0.26,2.0,2.5,4.5,56.0,56.0,12.0,723.2,0.0,38.0,0.7101265822784809,0.367,27.02,10.4,348.0
2024-09-09 10:00:00,0.41,1.9,2.4,4.4,61.0,55.0,13.0,723.1,0.0,38.0,0.7,0.407,28.3,9.1,2.0
2024-09-09 11:00:00,0.75,1.9,2.0,3.9,62.0,80.0,13.0,722.9,0.0,39.0,2.6,0.432,28.55,9.8,5.0
2024-09-09 12:00:00,0.77,1.85,2.1,4.0,59.0,85.0,12.333333333333334,722.7,0.0,38.0,2.5,0.317,28.68,12.3,12.0
2024-09-09 13:00:00,0.73,1.8,1.7,3.4,56.0,46.0,11.666666666666666,722.4,0.0,41.0,2.5,0.261,28.08,12.2,24.0
2024-09-09 14:00:00,0.71,1.7,1.6,3.3,56.0,41.0,11.0,722.3,0.0,38.0,2.5,0.223,27.95,13.2,19.0
2024-09-09 15:00:00,0.71,1.7,1.7,3.4,55.0,42.0,11.0,722.1,0.0,37.0,2.6,0.17,28.29,9.7,16.0
2024-09-09 16:00:00,0.72,1.6666666666666667,2.2,3.9,53.0,40.0,11.5,722.1,0.0,40.0,2.6,0.062,27.54,8.6,18.0
2024-09-09 17:00:00,0.77,1.6333333333333333,4.1,5.8,48.0,39.0,12.0,722.2,0.0,40.0,2.8,0.015,27.19,6.4,8.0
2024-09-09 18:00:00,0.79,1.6,3.7,5.4,48.0,39.0,13.0,722.3,0.0,42.0,2.8,0.0,26.92,5.3,1.0
2024-09-09 19:00:00,0.88,1.9,7.2,9.1,36.0,43.0,21.0,722.5,0.0,44.0,2.7,0.0,26.78,4.3,318.0
2024-09-09 20:00:00,0.85,1.9,6.8,8.6,37.0,52.0,17.0,722.7,0.0,43.0,2.6,0.0,26.7,7.2,314.0
2024-09-09 21:00:00,0.81,1.7,5.7,7.4,40.0,58.0,15.0,722.7,0.0,41.0,2.6,0.0,26.37,7.8,314.0
2024-09-09 22:00:00,0.92,2.9,9.4,12.3,27.0,56.0,15.0,722.5,0.0,41.0,2.7,0.0,26.31,4.4,316.0
2024-09-09 23:00:00,0.86,2.2,7.6,9.8,30.0,68.0,17.0,722.3,0.0,42.0,2.7,0.0,26.27,6.8,313.0
2024-09-10 00:00:00,0.76,1.6,4.8,6.4,39.0,71.0,12.0,722.1,0.0,41.0,2.7,0.0,26.09,6.4,322.0
2024-09-10 01:00:00,0.79,1.6,7.9,9.5,29.0,59.0,21.0,721.9,0.0,44.0,3.1,0.0,25.78,5.6,6.0
2024-09-10 02:00:00,0.78,1.725,6.9,8.5,31.0,70.0,21.0,721.8,0.0,46.0,3.1,0.0,25.54,7.6,350.0
2024-09-10 03:00:00,0.75,1.85,5.1,6.7,37.0,71.0,13.0,721.8,0.0,44.0,2.9,0.0,25.48,6.8,355.0
2024-09-10 04:00:00,0.77,1.975,6.0,7.6,34.0,48.0,16.0,721.9,0.0,45.0,3.0,0.0,25.29,7.2,345.0
2024-09-10 05:00:00,0.84,2.1,8.4,10.5,24.0,50.0,18.0,721.9,0.0,47.0,2.9,0.002,24.91,7.4,317.0
2024-09-10 06:00:00,0.91,3.4,8.3,11.7,26.0,59.0,16.0,722.1,0.0,47.0,2.7,0.04,25.24,6.9,320.0
2024-09-10 07:00:00,0.98,3.8,8.7,12.5,29.0,75.0,22.0,722.1,0.0,44.0,2.9,0.118,26.48,7.5,329.0
2024-09-10 08:00:00,0.88,3.9,6.5,10.5,40.0,98.0,20.0,722.2,0.0,39.0,3.0,0.351,28.0,11.0,322.0
2024-09-10 09:00:00,0.76,2.1,3.0,5.1,57.0,99.0,15.0,722.1,0.0,39.0,2.6,0.47,29.37,11.1,333.0
2024-09-10 10:00:00,0.75,1.9,2.3,4.2,63.0,80.0,16.0,722.0,0.0,40.0,2.6,0.527,30.5,10.6,346.0
2024-09-10 11:00:00,0.75,1.9,2.4,4.3,63.0,74.0,16.0,721.7,0.0,39.0,2.6,0.491,30.75,11.4,358.0
2024-09-10 12:00:00,0.72,1.8,1.9,3.8,58.0,65.0,12.0,721.4,0.0,38.0,2.5,0.509,31.73,10.0,349.0
2024-09-10 13:00:00,0.69,2.0,2.4,4.4,52.0,50.0,9.0,721.2,0.0,38.0,2.5,0.467,32.07,11.0,7.0
2024-09-10 14:00:00,0.7,2.1,2.4,4.5,48.0,34.0,7.0,721.0,0.0,39.0,2.5,0.301,32.16,9.5,6.0
2024-09-10 15:00:00,0.69,1.8,1.4,3.2,49.0,31.0,8.0,720.9,0.0,41.0,2.6,0.201,31.37,11.6,21.0
2024-09-10 16:00:00,0.72,1.7,1.8,3.5,45.0,31.0,8.0,721.0,0.0,43.0,2.6,0.059,30.24,10.0,22.0
2024-09-10 17:00:00,0.78,1.8,3.6,5.4,42.0,38.0,12.0,721.0,0.0,46.0,2.8,0.011,29.59,7.0,12.0
2024-09-10 18:00:00,0.82,1.7,5.9,7.6,36.0,50.0,13.0,721.1,0.0,48.0,2.7,0.0,29.1,5.4,352.0
2024-09-10 19:00:00,0.88,2.0,9.3,11.3,26.0,45.0,19.0,721.3,0.0,50.0,2.8,0.0,28.34,5.5,322.0
2024-09-10 20:00:00,0.89,2.5,7.4,9.9,31.0,49.0,19.0,721.3,0.0,51.0,2.6,0.0,28.07,6.4,313.0
2024-09-10 21:00:00,1.09,5.4,11.9,17.2,17.0,63.0,18.0,721.4,0.0,51.0,2.8,0.0,28.27,4.9,305.0
2024-09-10 22:00:00,0.95,2.5,8.7,11.2,23.0,72.0,17.0,721.3,0.0,53.0,2.6,0.0,27.69,4.7,316.0
2024-09-10 23:00:00,1.11,7.0,11.4,18.4,13.0,75.0,24.0,721.2,0.0,54.0,2.8,0.0,27.65,3.0,277.0
2024-09-11 00:00:00,1.0,4.2,10.1,14.3,14.0,85.0,22.0,721.0,0.0,56.0,2.6,0.0,27.24,2.0,269.0
2024-09-11 01:00:00,0.93,2.4,7.2,9.5,16.0,80.0,22.0,721.0,0.0,61.0,2.5,0.0,26.4,0.7,193.0
2024-09-11 02:00:00,0.98,3.9,7.3,11.3,13.0,68.0,24.0,721.0,0.0,65.0,2.6,0.0,25.67,2.4,304.0
2024-09-11 03:00:00,0.96,8.9,9.4,18.3,12.0,71.0,30.0,721.0,0.0,63.0,2.9,0.0,25.23,2.5,323.0
2024-09-11 04:00:00,1.07,19.4,9.9,29.3,12.0,95.0,30.0,721.1,0.0,63.0,3.1,0.0,25.13,2.9,285.0
2024-09-11 05:00:00,1.21,18.9,8.5,27.4,13.0,110.0,37.0,721.3,0.0,66.0,3.0,0.005,24.55,2.1,206.0
2024-09-11 06:00:00,1.69,31.2,9.0,40.3,13.0,144.0,46.0,721.3,0.0,66.0,3.4,0.07,25.59,0.5,9.0
2024-09-11 07:00:00,1.35,14.7,10.4,25.0,21.0,175.0,30.0,721.3,0.0,53.0,3.4,0.258,28.86,3.7,324.0
2024-09-11 08:00:00,0.88,3.6,6.8,10.4,41.0,124.0,17.0,721.4,0.0,44.0,3.0,0.358,30.48,3.3,29.0
2024-09-11 09:00:00,0.83,3.4,6.2,9.6,42.0,72.0,17.0,721.5,0.0,46.0,2.9,0.44,30.68,4.7,85.0
2024-09-11 10:00:00,0.79,2.3,4.2,6.5,64.0,78.0,16.0,721.3,0.0,45.0,3.3,0.38,31.24,4.7,87.0
2024-09-11 11:00:00,0.86,2.1,4.4,6.5,85.0,69.0,21.0,721.1,0.0,44.0,4.8,0.348,31.38,6.3,125.0
2024-09-11 12:00:00,0.84,2.4,4.0,6.4,68.0,59.0,15.0,720.8,0.0,41.0,6.3,0.466,32.51,5.8,153.0
2024-09-11 13:00:00,0.84,2.5,3.3,5.9,59.0,46.0,12.0,720.6,0.0,41.0,3.2,0.391,32.56,6.1,167.0
2024-09-11 14:00:00,0.8,2.7,3.3,6.0,55.0,46.0,12.0,720.4,0.0,41.0,3.2,0.353,32.58,7.7,172.0
2024-09-11 15:00:00,0.82,2.8,3.9,6.7,55.0,48.0,14.0,720.4,0.0,44.0,3.2,0.206,32.27,7.7,190.0
2024-09-11 16:00:00,0.84,2.7,4.3,6.9,55.0,50.0,16.0,720.3,0.0,45.0,3.6,0.051,31.64,9.1,203.0
2024-09-11 17:00:00,0.89,2.4,5.1,7.6,56.0,52.0,19.0,720.3,0.0,51.0,4.1,0.019,30.13,9.7,200.0
2024-09-11 18:00:00,1.0,3.3,8.1,11.5,43.0,59.0,21.0,720.4,0.0,53.0,3.7,0.0,29.34,7.0,210.0
2024-09-11 19:00:00,0.97,3.1,7.8,10.9,38.0,67.0,23.0,720.5,0.0,54.0,3.3,0.0,28.88,5.1,208.0
2024-09-11 20:00:00,1.11,4.2,10.9,15.1,27.0,77.0,29.0,720.6,0.0,54.0,3.3,0.0,28.76,3.4,201.0
2024-09-11 21:00:00,1.37,5.0,13.9,18.8,16.0,86.0,32.0,720.7,0.0,56.0,3.1,0.0,28.37,1.9,130.0
2024-09-11 22:00:00,1.21,4.6,11.1,15.7,15.0,98.0,33.0,720.5,0.0,62.0,2.9,0.0,27.28,3.2,63.0
2024-09-11 23:00:00,0.98,2.0,8.5,10.5,19.0,106.0,29.0,720.5,0.0,67.0,2.7,0.0,26.1,1.3,49.0
2024-09-12 00:00:00,1.01,3.1,7.9,10.9,17.0,79.0,31.0,720.4,0.0,69.0,2.6,0.0,25.84,2.1,336.0
2024-09-12 01:00:00,1.01,3.2,8.0,11.2,15.0,74.0,33.0,720.3,0.0,70.0,2.7,0.0,25.56,1.6,324.0
2024-09-12 02:00:00,0.99,3.3,8.1,11.4,13.0,77.0,38.0,720.4,0.0,72.0,2.8,0.0,25.05,2.4,1.0
2024-09-12 03:00:00,0.88,1.8,6.7,8.6,21.0,79.0,33.0,720.4,0.0,70.0,3.3,0.0,24.76,2.9,346.0
2024-09-12 04:00:00,0.9,1.9,6.3,8.2,21.0,76.0,46.0,720.6,0.0,71.0,4.4,0.0,24.1,3.0,343.0
2024-09-12 05:00:00,1.01,7.5,9.6,17.1,13.0,78.0,43.0,720.7,0.0,71.0,4.3,0.013,24.11,4.5,319.0
2024-09-12 06:00:00,1.23,7.15,10.0,21.5,16.0,100.0,35.0,720.8,0.0,67.0,4.2,0.115,25.56,4.5,322.0
2024-09-12 07:00:00,1.02,6.8,9.1,16.0,24.0,110.0,25.0,721.0,0.0,61.0,3.8,0.248,27.32,4.8,349.0
2024-09-12 08:00:00,0.88,4.6,6.8,11.3,35.0,95.0,22.0,721.1,0.0,57.0,6.4,0.379,29.25,4.3,357.0
2024-09-12 09:00:00,0.83,2.8,3.7,6.4,49.0,77.0,19.0,721.1,0.0,54.0,7.6,0.472,30.77,5.7,99.0
2024-09-12 10:00:00,0.83,2.3,3.1,5.4,59.0,68.0,19.0,721.0,0.0,51.0,5.4,0.48,31.8,8.0,131.0
2024-09-12 11:00:00,0.85,2.8,3.4,6.2,52.0,63.0,16.0,720.8,0.0,49.0,3.2,0.475,32.7,6.8,150.0
2024-09-12 12:00:00,0.83,2.4,2.5,4.9,53.0,54.0,14.0,720.6,0.0,46.0,2.9,0.474,33.65,8.3,119.0
2024-09-12 13:00:00,0.8,2.2,2.1,4.3,52.0,48.0,14.0,720.4,0.0,46.0,2.7,0.329,33.76,7.6,128.0
2024-09-12 14:00:00,0.84,2.7,2.9,5.7,48.0,43.0,15.0,720.2,0.0,46.0,2.8,0.248,33.88,6.8,166.0
2024-09-12 15:00:00,0.85,2.9,3.1,6.0,46.0,42.0,15.0,720.2,0.0,45.0,2.6,0.209,34.43,6.7,187.0
2024-09-12 16:00:00,0.88,3.1,4.0,7.1,43.0,43.0,16.0,720.2,0.0,46.0,2.7,0.068,33.99,7.0,200.0
