Date,NORESTE CO ppm,NORESTE NO ppb,NORESTE NO2 ppb,NORESTE NOX ppb,NORESTE O3 ppb,NORESTE PM10 ug/m3,NORESTE PM2.5 ug/m3,NORESTE PRS mmhg,NORESTE RAINF mm/hr,NORESTE RH %,NORESTE SO2 ppb,NORESTE SR KW/m2,NORESTE TOUT degC,NORESTE WSR KMPH,NORESTE WDV DEG
2024-10-27 10:00:00,1.8,10.2,16.3,26.7,23.0,48.0,18.1,717.5,0.0,60.0,4.7,0.513,24.63,4.2,30.0
2024-10-27 11:00:00,1.93,15.1,25.0,40.3,26.0,53.0,17.28,717.3,0.0,56.0,6.5,0.683,25.56,6.2,66.0
2024-10-27 12:00:00,1.65,6.2,14.2,20.6,41.0,52.0,20.57,716.8,0.0,52.0,7.0,0.821,26.03,8.4,63.0
2024-10-27 13:00:00,1.63,3.7,10.1,14.0,53.0,41.0,12.46,716.0,0.0,46.0,5.6,0.828,27.02,11.6,55.0
2024-10-27 14:00:00,1.69,3.2,8.6,12.1,54.0,40.0,10.99,715.0,0.0,45.0,4.8,0.732,27.49,10.6,67.0
2024-10-27 15:00:00,1.75,3.1,7.5,10.9,53.0,33.0,11.69,714.4,0.0,43.0,4.5,0.747,27.89,13.9,69.0
2024-10-27 16:00:00,1.66,3.2,6.6,10.1,48.0,52.0,13.559999999999999,714.1,0.0,41.0,5.1,0.592,28.25,12.4,94.0
2024-10-27 17:00:00,1.57,2.8,5.2,8.3,41.0,38.0,15.43,713.9,0.0,41.0,4.9,0.226,27.79,12.6,92.0
2024-10-27 18:00:00,1.58,3.1,8.2,11.5,34.0,31.0,7.28,714.0,0.0,42.0,4.3,0.053,26.9,11.9,90.0
2024-10-27 19:00:00,1.64,2.4,10.2,12.8,31.0,32.0,7.44,714.2,0.0,43.0,4.6,0.001,25.52,9.7,94.0
2024-10-27 20:00:00,1.62,2.3,11.2,13.7,28.0,30.0,8.61,714.6,0.0,45.0,4.4,0.0,24.69,6.1,111.0
2024-10-27 21:00:00,1.59,2.2,11.3,13.7,27.0,32.0,9.2,715.0,0.0,49.0,3.9,0.0,23.8,5.6,127.0
2024-10-27 22:00:00,1.53,2.2,8.1,10.5,31.0,30.0,10.52,715.2,0.0,50.0,3.8,0.0,23.52,6.8,108.0
2024-10-27 23:00:00,1.49,2.1,6.5,8.8,33.0,26.0,7.15,715.2,0.0,51.0,3.6,0.0,23.11,6.7,112.0
2024-10-28 00:00:00,1.51,2.1,7.4,9.7,31.0,25.0,6.89,714.8,0.0,53.0,3.6,0.0,22.6,6.0,124.0
2024-10-28 01:00:00,1.52,2.3,10.8,13.4,26.0,28.0,6.69,714.6,0.0,56.0,3.6,0.0,21.76,7.3,77.0
2024-10-28 02:00:00,1.56,6.1,25.5,31.9,7.0,37.0,8.73,714.5,0.0,65.0,6.4,0.0,20.07,5.8,21.0
2024-10-28 03:00:00,1.57,5.7,26.2,32.1,5.0,41.0,15.36,714.2,0.0,71.0,6.9,0.0,19.04,2.7,347.0
2024-10-28 04:00:00,1.61,3.8,23.2,27.3,6.0,42.0,16.04,714.0,0.0,75.0,5.8,0.0,18.49,1.8,336.0
2024-10-28 05:00:00,1.58,2.6,20.8,23.6,6.0,33.0,13.44,714.1,0.0,79.0,4.8,0.0,17.88,1.8,232.0
2024-10-28 06:00:00,1.59,3.0,19.6,22.8,6.0,32.0,12.56,714.1,0.0,74.0,5.1,0.0,17.69,2.3,241.0
2024-10-28 07:00:00,1.68,18.6,20.1,38.9,4.0,42.0,14.45,714.3,0.0,74.0,5.0,0.001,17.46,1.8,270.0
2024-10-28 08:00:00,1.96,38.2,22.4,60.9,5.0,47.0,15.92,714.5,0.0,76.0,4.7,0.054,19.3,1.8,282.0
2024-10-28 09:00:00,1.98,33.1,26.6,59.9,10.0,50.0,16.43,714.7,0.0,60.0,5.9,0.19,21.86,3.1,192.0
2024-10-28 10:00:00,2.11,26.8,30.6,57.5,17.0,58.0,17.87,714.7,0.0,59.0,6.1,0.503,23.27,4.3,39.0
2024-10-28 11:00:00,2.16,28.8,37.5,66.6,20.0,63.0,27.95,714.6,0.0,57.0,9.2,0.64,23.75,6.2,29.0
2024-10-28 12:00:00,1.94,11.8,29.6,41.6,39.0,82.0,34.56,714.2,0.0,54.0,8.4,0.784,24.46,9.0,37.0
2024-10-28 13:00:00,1.65,5.6,14.6,20.3,48.0,72.0,30.5,713.4,0.0,43.0,6.4,0.864,25.89,9.8,47.0
2024-10-28 14:00:00,1.49,3.0,6.5,9.8,49.0,45.0,13.7,712.5,0.0,37.0,5.0,0.839,27.01,11.5,122.0
2024-10-28 15:00:00,1.52,3.1,7.1,10.4,50.0,34.0,6.83,711.9,0.0,38.0,4.6,0.719,27.23,12.6,121.0
2024-10-28 16:00:00,1.5,3.0,5.8,9.1,42.0,29.0,7.28,711.6,0.0,40.0,4.2,0.534,27.53,11.9,112.0
2024-10-28 17:00:00,1.53,3.1,6.6,9.9,39.0,29.0,6.08,711.4,0.0,40.0,4.0,0.207,27.47,12.6,105.0
2024-10-28 18:00:00,1.6,3.1,10.1,13.5,33.0,27.0,5.49,711.4,0.0,45.0,3.8,0.048,26.55,11.4,85.0
2024-10-28 19:00:00,1.71,2.9,13.6,16.7,24.0,31.0,6.29,711.6,0.0,51.0,3.8,0.001,25.22,8.4,123.0
2024-10-28 20:00:00,1.71,2.7,14.6,17.5,21.0,32.0,7.08,711.9,0.0,55.0,3.8,0.0,24.58,7.6,116.0
2024-10-28 21:00:00,1.62,2.3,11.6,14.1,23.0,27.0,7.26,712.2,0.0,57.0,3.6,0.0,24.05,7.0,115.0
2024-10-28 22:00:00,1.66,2.8,13.7,16.7,20.0,27.0,7.37,712.2,0.0,57.0,3.7,0.0,23.59,5.5,76.0
2024-10-28 23:00:00,1.68,3.2,17.2,20.5,15.0,30.0,8.21,712.0,0.0,60.0,3.6,0.0,22.88,4.7,46.0
2024-10-29 00:00:00,1.75,6.1,22.2,28.5,9.0,31.0,8.58,711.8,0.0,64.0,3.7,0.0,22.13,5.5,17.0
2024-10-29 01:00:00,1.61,4.4,19.5,24.1,10.0,34.0,16.08,711.5,0.0,66.0,3.6,0.0,21.3,4.7,2.0
2024-10-29 02:00:00,1.62,5.5,22.0,27.8,6.0,38.0,10.91,711.5,0.0,72.0,3.9,0.0,20.39,5.0,4.0
2024-10-29 03:00:00,1.64,4.5,20.3,25.1,5.0,41.0,16.07,711.3,0.0,79.0,4.3,0.0,19.41,4.1,344.0
2024-10-29 04:00:00,1.64,6.5,19.4,26.2,4.0,44.0,16.61,711.0,0.0,82.0,4.0,0.0,18.75,2.6,344.0
2024-10-29 05:00:00,1.65,8.8,18.6,27.8,4.0,47.0,18.27,710.8,0.0,85.0,3.9,0.0,18.74,4.1,62.0
2024-10-29 06:00:00,1.71,8.0,20.0,28.3,4.0,46.0,23.02,710.7,0.0,84.0,4.2,0.0,18.96,3.3,74.0
2024-10-29 07:00:00,1.65,10.2,20.2,30.8,5.0,52.0,31.76,710.9,0.0,81.0,4.5,0.0,19.12,5.1,38.0
2024-10-29 08:00:00,1.68,13.6,19.3,33.2,6.0,50.0,29.09,711.2,0.0,79.0,4.8,0.028,19.39,3.4,23.0
2024-10-29 09:00:00,1.89,19.5,21.2,40.9,8.0,54.0,37.51,711.6,0.0,73.0,4.7,0.123,20.17,4.1,197.0
2024-10-29 10:00:00,1.86,16.1,20.2,36.6,14.0,63.0,28.95,711.8,0.0,67.0,4.5,0.312,21.48,4.4,35.0
2024-10-29 11:00:00,2.0,25.7,28.3,54.2,17.0,60.0,27.33,711.7,0.0,61.0,5.0,0.651,23.34,6.9,56.0
2024-10-29 12:00:00,1.89,21.8,29.5,51.5,23.0,81.0,33.64,711.3,0.0,59.0,5.7,0.77,23.98,7.9,67.0
2024-10-29 13:00:00,1.78,8.3,20.6,29.1,42.0,79.0,36.06,710.6,0.0,58.0,6.4,0.817,24.45,8.8,55.0
2024-10-29 14:00:00,1.67,5.2,13.3,18.7,46.0,62.0,27.28,709.8,0.0,54.0,5.1,0.798,25.58,9.8,35.0
2024-10-29 15:00:00,1.62,3.6,9.5,13.3,48.0,47.0,18.43,709.3,0.0,48.0,4.5,0.633,27.22,10.1,85.0
2024-10-29 16:00:00,1.56,3.1,6.7,10.0,41.0,38.0,13.21,709.0,0.0,48.0,4.1,0.434,27.2,13.2,130.0
2024-10-29 17:00:00,1.6,3.2,7.9,11.3,41.0,38.0,10.65,709.0,0.0,49.0,4.0,0.157,27.16,12.7,127.0
2024-10-29 18:00:00,1.61,3.0,8.6,11.8,37.0,36.0,11.96,709.0,0.0,53.0,3.8,0.036,26.18,11.6,134.0
2024-10-29 19:00:00,1.69,2.7,11.0,13.9,26.0,34.0,12.15,709.3,0.0,58.0,3.8,0.0,25.12,11.3,112.0
2024-10-29 20:00:00,1.61,2.2,8.6,11.0,27.0,35.0,12.13,709.7,0.0,59.0,3.6,0.0,24.87,9.5,107.0
2024-10-29 21:00:00,1.58,2.2,5.9,8.3,28.0,35.0,12.21,710.1,0.0,61.0,3.6,0.0,24.49,12.3,132.0
2024-10-29 22:00:00,1.56,2.1,5.7,8.0,25.0,38.0,11.69,710.4,0.0,64.0,3.6,0.0,23.69,10.1,118.0
2024-10-29 23:00:00,1.57,2.2,7.1,9.5,22.0,32.0,9.71,710.6,0.0,68.0,3.5,0.0,23.13,8.3,75.0
2024-10-30 00:00:00,1.6,3.4,10.5,14.2,17.0,33.0,9.33,710.5,0.0,73.0,3.6,0.0,22.23,7.7,32.0
2024-10-30 01:00:00,1.59,2.0,8.8,11.0,17.0,48.9375,10.18,710.4,0.0,77.0,3.6,0.0,21.51,7.6,44.0
2024-10-30 02:00:00,1.55,2.0,6.4,8.7,18.0,64.875,10.77,710.2,0.0,81.0,3.5,0.0,20.95,6.8,58.0
2024-10-30 03:00:00,1.53,2.0,5.3,7.5,17.0,80.8125,10.85,710.0,0.0,83.0,3.4,0.0,20.51,3.7,42.0
2024-10-30 04:00:00,1.53,2.0,6.9,9.1,15.0,44.2,11.79,710.0,0.0,84.0,3.4,0.0,20.56,2.5,21.0
2024-10-30 05:00:00,1.54,2.2,11.1,13.5,10.0,41.6,12.57,709.9,0.0,83.0,3.4,0.0,20.65,3.4,31.0
2024-10-30 06:00:00,1.55,2.1,10.3,12.6,12.0,43.6,15.02,710.0,0.0,83.0,3.5,0.0,20.54,3.9,63.0
2024-10-30 07:00:00,1.62,6.6,17.9,24.8,5.0,39.6,13.14,710.2,0.0,83.0,3.5,0.0,20.51,3.6,43.0
2024-10-30 08:00:00,1.81,21.2,20.0,41.5,5.0,48.4,15.26,710.6,0.0,81.0,3.9,0.022,20.69,2.5,118.0
2024-10-30 09:00:00,1.97,26.1,21.5,47.8,6.0,52.0,19.08,711.1,0.0,75.0,4.1,0.083,21.47,2.9,229.0
2024-10-30 10:00:00,1.98,21.7,20.8,42.8,8.0,49.8,20.53,711.6,0.0,73.0,4.1,0.171,22.24,4.8,125.0
2024-10-30 11:00:00,1.84,14.9,18.4,33.6,19.0,68.4,26.33,711.6,0.0,64.0,3.9,0.519,24.34,5.6,21.0
2024-10-30 12:00:00,1.89,13.5,24.9,38.6,28.0,81.8,31.26,711.3,0.0,59.0,3.9,0.607,25.69,5.8,20.0
2024-10-30 13:00:00,2.02,17.4,37.0,54.6,31.0,240.1875,36.26,710.8,0.0,55.0,5.3,0.607,26.66,8.0,65.0
2024-10-30 14:00:00,1.86,4.7,22.7,27.6,67.0,256.125,42.22,710.2,0.0,51.0,5.7,0.532,27.24,9.6,63.0
2024-10-30 15:00:00,1.85,3.7,22.6,26.5,78.0,272.0625,37.32,709.8,0.0,47.0,4.8,0.353,28.13,8.9,57.0
2024-10-30 16:00:00,1.88,3.6,25.8,29.6,75.0,288.0,35.76,709.6,0.0,47.0,4.5,0.242,28.28,9.2,56.0
2024-10-30 17:00:00,1.94,3.4,28.6,32.3,77.0,81.0,34.0,709.7,0.0,51.0,4.4,0.147,28.19,9.4,68.0
2024-10-30 18:00:00,2.02,2.4,24.9,27.5,75.0,79.0,35.35,709.9,0.0,60.0,4.0,0.031,26.6,9.4,69.0
2024-10-30 19:00:00,2.07,2.3,26.3,28.8,58.0,75.0,36.73,710.1,0.0,62.0,3.6,0.0,25.9,8.4,63.0
2024-10-30 20:00:00,1.85,2.3,17.5,20.0,53.0,66.0,37.89,710.5,0.0,62.0,3.6,0.0,25.52,7.0,89.0
2024-10-30 21:00:00,1.86,2.3,21.4,23.8,41.0,52.0,36.59,710.7,0.0,60.0,3.8,0.0,25.3,6.0,64.0
2024-10-30 22:00:00,1.78,2.3,20.1,22.5,33.0,49.0,29.24,711.0,0.0,62.0,3.6,0.0,24.81,4.1,62.0
2024-10-30 23:00:00,1.8,2.2,16.9,19.3,30.0,46.0,27.73,711.1,0.0,64.0,3.6,0.0,24.18,3.5,44.0
2024-10-31 00:00:00,1.79,2.7,23.3,26.1,17.0,41.0,24.73,711.0,0.0,68.0,3.6,0.0,23.28,2.2,36.0
2024-10-31 01:00:00,2.03,15.5,38.6,54.3,5.0,44.0,22.83,710.9,0.0,73.0,3.6,0.0,22.63,2.5,6.0
2024-10-31 02:00:00,2.0,14.8,32.5,47.5,4.0,66.0,22.42,710.8,0.0,79.0,3.7,0.0,21.73,2.3,280.0
2024-10-31 03:00:00,1.77,3.9,22.2,26.4,5.0,64.0,40.15,710.8,0.0,82.0,3.6,0.0,21.47,2.6,320.0
2024-10-31 04:00:00,1.8,6.7,23.8,30.8,4.0,51.0,36.39,710.6,0.0,83.0,3.5,0.0,20.88,2.5,254.0
2024-10-31 05:00:00,1.81,3.5,30.5,34.1,6.0,46.0,25.33,710.6,0.0,75.0,4.0,0.0,20.3,2.7,221.0
2024-10-31 06:00:00,1.74,4.6,24.9,29.7,6.0,60.0,24.09,710.8,0.0,77.0,4.2,0.0,20.19,2.9,253.0
2024-10-31 07:00:00,1.86,14.7,28.4,43.3,4.0,63.0,35.75,711.2,0.0,73.0,4.2,0.0,20.55,5.7,221.0
2024-10-31 08:00:00,2.02,33.9,32.4,66.6,5.0,67.0,36.39,711.5,0.0,65.0,5.2,0.021,20.8,7.6,208.0
2024-10-31 09:00:00,2.24,40.5,35.0,75.7,8.0,95.0,34.25,711.9,0.0,62.0,6.3,0.132,21.42,9.1,216.0
2024-10-31 10:00:00,2.03,20.8,29.3,50.3,14.0,106.0,40.71,712.2,0.0,60.0,5.2,0.298,24.03,4.8,250.0
2024-10-31 11:00:00,1.99,13.9,23.4,37.5,23.0,81.0,52.48,712.3,0.0,63.0,4.1,0.518,25.54,6.2,6.0
2024-10-31 12:00:00,1.93,10.0,25.0,35.2,36.0,73.0,39.62,711.9,0.0,58.0,3.9,0.61,26.95,5.5,29.0
2024-10-31 13:00:00,2.07,10.8,30.5,41.6,40.0,84.0,37.54,711.4,0.0,58.0,3.9,0.636,27.13,8.4,34.0
2024-10-31 14:00:00,1.87,6.3,23.6,30.2,55.0,100.0,39.27,710.8,0.0,54.0,4.0,0.59,28.09,8.4,36.0
2024-10-31 15:00:00,1.83,5.6,27.2,33.1,64.0,79.0,47.19,710.4,0.0,52.0,4.6,0.507,28.53,8.9,54.0
2024-10-31 16:00:00,1.72,6.4,22.1,28.8,49.0,73.0,37.96,710.3,0.0,50.0,5.2,0.38,28.6,10.0,62.0
2024-10-31 17:00:00,1.76,3.3,15.9,19.4,58.0,59.0,36.2,710.3,0.0,54.0,4.3,0.154,28.05,11.8,73.0
2024-10-31 18:00:00,1.77,2.5,15.9,18.6,64.0,72.0,26.21,710.5,0.0,57.0,5.3,0.034,26.87,9.8,112.0
2024-10-31 19:00:00,1.84,2.6,18.0,20.7,56.0,67.0,30.29,710.8,0.0,59.0,5.9,0.0,26.11,9.8,86.0
2024-10-31 20:00:00,1.8,2.7,18.3,21.2,31.0,66.0,40.52,711.3,0.0,64.0,5.0,0.0,25.67,9.3,61.0
2024-10-31 21:00:00,1.76,2.4,14.8,17.3,39.0,54.0,36.05,711.6,0.0,64.0,4.2,0.0,25.39,5.6,89.0
2024-10-31 22:00:00,1.72,2.3,12.7,15.2,38.0,52.0,28.34,711.6,0.0,66.0,4.0,0.0,25.1,6.1,66.0
2024-10-31 23:00:00,1.83,2.3,15.8,18.2,35.0,51.0,27.76,711.7,0.0,67.0,4.1,0.0,24.77,5.4,89.0
2024-11-01 00:00:00,1.84,2.4,17.200000000000003,19.7,22.5,52.5,28.205,711.55,0.0,70.5,3.85,0.0,24.17,6.1,78.0
2024-11-01 01:00:00,1.85,2.5,18.6,21.2,10.0,54.0,28.65,711.4,0.0,74.0,3.6,0.0,23.57,6.8,67.0
2024-11-01 02:00:00,1.84,3.7,20.7,24.7,7.0,53.0,24.34,711.2,0.0,77.0,3.9,0.0,23.09,6.4,39.0
2024-11-01 03:00:00,1.77,4.6,18.4,23.2,7.0,54.0,27.4,711.1,0.0,80.0,3.7,0.0,22.55,5.1,35.0
2024-11-01 04:00:00,1.64,2.7,11.0,13.8,10.0,56.0,29.77,711.1,0.0,83.0,3.6,0.0,22.26,5.4,76.0
2024-11-01 05:00:00,1.62,2.3,9.2,11.6,11.0,50.0,22.44,711.1,0.0,84.0,3.4,0.0,22.18,4.2,46.0
2024-11-01 06:00:00,1.61,2.5,11.9,14.6,10.0,50.0,21.57,711.2,0.0,84.0,3.3,0.0,22.23,6.8,63.0
2024-11-01 07:00:00,1.72,6.1,19.1,25.4,5.0,52.0,28.94,711.5,0.0,84.0,3.4,0.0,22.18,5.8,49.0
2024-11-01 08:00:00,1.79,7.8,19.0,27.1,7.0,62.0,32.25,711.9,0.0,82.0,3.5,0.019,22.26,6.5,61.0
2024-11-01 09:00:00,1.89,11.3,18.1,29.7,7.0,66.0,33.16,712.3,0.0,81.0,3.5,0.067,22.66,7.0,70.0
2024-11-01 10:00:00,1.81,12.3,14.0,26.6,12.0,65.0,33.52,712.7,0.0,78.0,3.5,0.206,23.32,8.8,52.0
2024-11-01 11:00:00,1.75,7.0,11.3,18.5,20.0,56.0,27.23,712.7,0.0,73.0,3.5,0.304,24.46,9.5,38.0
2024-11-01 12:00:00,1.71,5.1,9.7,15.1,25.0,57.0,20.67,712.3,0.0,69.0,3.5,0.378,25.17,12.3,58.0
2024-11-01 13:00:00,1.7,4.5,9.6,14.3,29.0,48.0,21.23,711.7,0.0,64.0,3.5,0.345,26.14,10.5,59.0
2024-11-01 14:00:00,1.7,4.7,9.1,14.0,29.0,43.0,21.11,710.9,0.0,59.0,3.5,0.402,27.01,11.5,81.0
2024-11-01 15:00:00,1.64,3.2,7.2,10.5,30.0,37.0,20.44,710.3,0.0,58.0,3.6,0.232,27.11,11.3,122.0
2024-11-01 16:00:00,1.65,3.3,7.3,10.9,30.0,40.0,20.57,710.2,0.0,60.0,3.4,0.243,26.98,12.6,126.0
2024-11-01 17:00:00,1.63,3.4,7.6,11.3,28.0,47.0,21.17,710.1,0.0,61.0,3.5,0.117,26.66,12.6,128.0
2024-11-01 18:00:00,1.72,2.7,11.0,13.9,26.0,43.0,21.73,710.1,0.0,61.0,3.4,0.02,26.35,13.2,114.0
2024-11-01 19:00:00,1.74,2.4,13.1,15.7,21.0,46.0,22.78,710.4,0.0,63.0,3.5,0.0,26.0,9.9,105.0
2024-11-01 20:00:00,1.79,2.6,16.3,19.1,17.0,43.0,23.43,710.8,0.0,63.0,3.4,0.0,25.78,7.4,105.0
2024-11-01 21:00:00,1.7,3.2,15.4,18.7,15.0,39.0,24.14,711.0,0.0,66.0,3.5,0.0,25.02,7.8,59.0
2024-11-01 22:00:00,1.73,2.9,14.8,17.9,14.0,35.0,21.97,711.2,0.0,67.0,3.6,0.0,24.78,7.9,68.0
2024-11-01 23:00:00,1.61,2.6,8.6,11.4,14.0,42.0,19.55,711.3,0.0,72.0,3.4,0.0,24.27,9.0,69.0
2024-11-02 00:00:00,1.62,3.4,8.7,12.3,12.0,36.0,15.43,711.1,0.0,75.0,3.2,0.0,23.82,9.0,74.0
2024-11-02 01:00:00,1.59,2.1,6.1,8.4,12.0,34.0,13.87,710.8,0.0,78.0,3.3,0.0,23.32,6.9,46.0
2024-11-02 02:00:00,1.61,2.0,6.8,9.0,10.0,27.0,12.58,710.5,0.0,81.0,3.3,0.0,22.68,5.0,13.0
2024-11-02 03:00:00,1.54,2.0,5.3,7.5,13.0,24.0,11.57,710.2,0.0,81.0,3.4,0.0,22.34,6.4,37.0
2024-11-02 04:00:00,1.54,2.2,6.5,8.9,14.0,25.0,10.31,710.0,0.0,78.0,3.4,0.0,22.39,8.6,10.0
2024-11-02 05:00:00,1.52,1.9,7.0,9.2,14.0,24.0,9.6,710.2,0.0,76.0,3.3,0.0,22.46,5.9,47.0
2024-11-02 06:00:00,1.52,1.9,4.6,6.6,16.0,23.0,10.21,710.5,0.0,76.0,3.3,0.0,22.44,4.8,38.0
2024-11-02 07:00:00,1.6,4.4,12.0,16.6,7.0,23.0,9.78,710.8,0.0,79.0,3.3,0.0,22.26,4.8,54.0
2024-11-02 08:00:00,1.69,8.6,13.0,21.8,6.0,28.0,10.37,711.0,0.0,83.0,3.4,0.033,22.09,5.8,57.0
2024-11-02 09:00:00,1.73,9.0,11.0,20.3,9.0,29.0,11.14,711.3,0.0,81.0,3.4,0.124,22.55,6.6,58.0
2024-11-02 10:00:00,1.72,21.5,14.9,36.7,9.0,32.0,11.89,711.5,0.0,73.0,3.5,0.236,24.03,6.3,38.0
2024-11-02 11:00:00,1.74,18.8,16.5,35.5,13.0,51.0,17.29,711.4,0.0,70.0,3.8,0.297,24.43,8.0,45.0
2024-11-02 12:00:00,1.69,6.8,14.0,21.0,26.0,48.0,23.14,711.0,0.0,64.0,4.0,0.377,25.5,7.9,68.0
2024-11-02 13:00:00,1.66,4.0,10.1,14.3,34.0,43.0,21.25,710.4,0.0,61.0,3.8,0.33,26.23,8.5,57.0
2024-11-02 14:00:00,1.6,3.0,7.6,10.8,35.0,42.0,18.72,709.8,0.0,56.0,3.6,0.41,27.5,7.3,86.0
2024-11-02 15:00:00,1.55,2.8,5.6,8.6,31.0,31.0,16.73,709.2,0.0,51.0,3.7,0.524,28.32,11.1,121.0
2024-11-02 16:00:00,1.53,2.6,4.8,7.7,30.0,28.0,14.95,708.9,0.0,52.0,3.5,0.429,28.53,12.7,129.0
2024-11-02 17:00:00,1.54,2.4,4.8,7.5,29.0,29.0,14.04,708.7,0.0,54.0,3.4,0.195,27.92,13.2,126.0
2024-11-02 18:00:00,1.58,2.2,6.8,9.3,23.0,31.0,13.14,708.5,0.0,58.0,3.4,0.031,26.93,13.2,110.0
2024-11-02 19:00:00,1.61,2.1,7.7,10.0,19.0,35.0,12.21,708.5,0.0,62.0,3.5,0.0,26.2,12.1,111.0
2024-11-02 20:00:00,1.59,2.1,6.2,8.5,20.0,31.0,11.51,708.7,0.0,64.0,3.5,0.0,25.87,13.4,122.0
2024-11-02 21:00:00,1.56,2.1,5.9,8.2,19.0,32.0,9.57,708.8,0.0,65.0,3.4,0.0,25.54,13.8,121.0
2024-11-02 22:00:00,1.53,1.9,3.3,5.5,21.0,37.0,10.04,708.9,0.0,67.0,3.4,0.0,25.16,13.6,129.0
2024-11-02 23:00:00,1.54,1.8,3.5,5.5,20.0,34.0,11.13,708.7,0.0,71.0,3.4,0.0,24.46,12.2,123.0
2024-11-03 00:00:00,1.56,1.9,4.7,6.7,18.0,34.0,11.69,708.4,0.0,73.0,3.4,0.0,24.07,10.8,108.0
2024-11-03 01:00:00,1.55,1.9,5.1,7.2,16.0,29.0,12.27,708.1,0.0,75.0,3.3,0.0,23.58,8.4,90.0
2024-11-03 02:00:00,1.58,4.0,9.5,13.7,10.0,32.0,12.55,707.9,0.0,80.0,3.4,0.0,22.66,7.9,34.0
2024-11-03 03:00:00,1.54,2.3,6.5,9.1,12.0,33.0,12.83,707.9,0.0,82.0,3.3,0.0,22.33,6.3,48.0
2024-11-03 04:00:00,1.57,1.8,5.8,7.8,12.0,31.0,12.67,707.4,0.0,83.0,3.3,0.0,22.08,6.9,64.0
2024-11-03 05:00:00,1.54,1.8,5.4,7.4,12.0,32.0,12.71,707.3,0.0,85.0,3.3,0.0,21.71,7.3,61.0
2024-11-03 06:00:00,1.57,2.6,7.9,10.7,9.0,43.0,11.05,707.3,0.0,85.0,3.4,0.0,21.57,5.1,58.0
2024-11-03 07:00:00,1.57,6.3,11.9,18.4,6.0,41.0,16.5,707.3,0.0,85.0,3.4,0.0,21.49,5.1,62.0
2024-11-03 08:00:00,1.63,13.3,14.0,27.6,5.0,51.0,22.45,707.6,0.0,85.0,3.5,0.018,21.53,4.8,64.0
2024-11-03 09:00:00,1.7,10.4,12.3,22.9,7.0,47.0,25.34,707.8,0.0,82.0,3.7,0.1,22.18,4.3,87.0
2024-11-03 10:00:00,1.69,13.5,13.2,26.9,11.0,50.0,27.83,707.9,0.0,73.0,3.9,0.286,23.95,4.8,18.0
2024-11-03 11:00:00,1.71,11.1,14.3,25.7,17.0,51.0,26.36,707.6,0.0,65.0,3.8,0.5,25.52,5.8,55.0
2024-11-03 12:00:00,1.74,11.0,18.3,29.5,25.0,56.0,28.66,707.0,0.0,61.0,4.0,0.612,26.62,7.3,62.0
2024-11-03 13:00:00,1.71,3.5,11.4,15.1,47.0,56.0,28.7,706.3,0.0,61.0,3.9,0.647,26.92,9.7,63.0
2024-11-03 14:00:00,1.65,3.5,11.7,15.4,51.0,55.0,32.34,705.4,0.0,58.0,3.7,0.629,27.9,10.7,50.0
2024-11-03 15:00:00,1.63,2.6,7.7,10.5,46.0,50.0,29.95,704.8,0.0,58.0,3.5,0.535,28.32,12.4,57.0
2024-11-03 16:00:00,1.62,2.4,6.4,9.0,40.0,44.0,28.42,704.3,0.0,56.0,3.5,0.392,29.08,10.6,90.0
2024-11-03 17:00:00,1.58,2.1,4.9,7.2,34.0,38.0,23.28,704.3,0.0,56.0,3.4,0.157,28.76,10.4,116.0
2024-11-03 18:00:00,1.56,1.8,4.7,6.7,32.0,36.0,20.93,704.5,0.0,60.0,3.3,0.033,27.33,11.1,108.0
2024-11-03 19:00:00,1.64,1.8,7.6,9.6,27.0,34.0,17.15,704.7,0.0,62.0,3.4,0.0,26.6,8.5,114.0
2024-11-03 20:00:00,1.64,1.8,7.6,9.5,24.0,33.0,15.76,705.1,0.0,64.0,3.4,0.0,26.14,6.1,115.0
2024-11-03 21:00:00,1.6,1.8,5.8,7.8,22.0,31.0,15.93,705.3,0.0,65.0,3.4,0.0,25.71,8.9,113.0
2024-11-03 22:00:00,1.6,1.8,7.3,9.3,19.0,32.0,16.14,705.3,0.0,66.0,3.4,0.0,25.27,6.3,82.0
2024-11-03 23:00:00,1.67,2.3,12.1,14.6,11.0,29.0,14.2,705.4,0.0,70.0,3.5,0.0,24.23,2.6,296.0
2024-11-04 00:00:00,1.71,2.6,15.8,18.6,9.0,35.0,13.21,705.3,0.0,72.0,3.5,0.0,23.62,5.7,19.0
2024-11-04 01:00:00,1.69,1.8,10.8,12.8,12.0,40.0,14.975,705.2,0.0,77.0,3.5,0.0,22.65,4.1,37.0
2024-11-04 02:00:00,1.68,6.4,18.0,24.6,5.0,37.0,16.74,705.3,0.0,79.0,3.5,0.0,22.06,3.0,7.0
2024-11-04 03:00:00,1.66,4.5,17.3,22.0,5.0,43.0,17.64,705.3,0.0,81.0,3.6,0.0,21.76,2.0,177.5
2024-11-04 04:00:00,1.73,3.8,16.9,20.9,5.0,48.0,18.84,705.1,0.0,83.0,3.7,0.0,21.47,2.3,348.0
2024-11-04 05:00:00,1.68,3.9,16.0,20.1,4.0,46.0,21.43,705.1,0.0,84.0,3.6,0.0,21.3,1.8,315.0
